gameid, time, roundNum, score, name, draggedTo
0392-4,1438802482442,1,0,A_bird,5
0392-4,1438802547448,2,0,F_sadperson,8
0392-4,1438802663364,3,0,L_egypt,10
0392-4,1438802680959,3,2,F_sadperson,10
0392-4,1438802944996,3,2,H_baby,12
0392-4,1438802948996,3,2,D_monk,12
0392-4,1438802951174,3,2,C_ghost,3
0392-4,1438802952688,3,1,E_bunny,8
0392-4,1438802953555,3,1,A_bird,9
0392-4,1438802954484,3,1,J_compact,7
0392-4,1438803013279,4,1,J_compact,9
0392-4,1438803014096,4,2,G_seal,8
0392-4,1438803014738,4,3,D_monk,5
0392-4,1438803015459,4,2,B_helpbunny,3
0392-4,1438803016818,4,2,F_sadperson,2
0392-4,1438803017410,4,3,L_egypt,11
0392-4,1438803018038,4,4,C_ghost,6
0392-4,1438803018573,4,3,C_ghost,4
0392-4,1438803018919,4,3,B_helpbunny,4
0392-4,1438803019398,4,1,D_monk,11
0392-4,1438803019733,4,1,A_bird,9
0392-4,1438803020457,4,1,B_helpbunny,4
0392-4,1438803020905,4,1,B_helpbunny,2
0392-4,1438803021562,4,1,A_bird,5
0392-4,1438803021849,4,1,A_bird,5
0392-4,1438803022187,4,1,F_sadperson,3
0392-4,1438803022970,4,1,G_seal,10
0392-4,1438803023305,4,1,A_bird,5
0392-4,1438803023618,4,1,A_bird,4
0392-4,1438803024099,4,1,B_helpbunny,1
0392-4,1438803024481,4,1,B_helpbunny,8
0392-4,1438803024878,4,1,B_helpbunny,5
0392-4,1438803025599,4,1,D_monk,2
0392-4,1438803025886,4,1,D_monk,3
0392-4,1438803026206,4,1,D_monk,4
0392-4,1438803026979,4,1,G_seal,8
