gameid, time, roundNum, score, name, draggedTo
2121-8,1438802416716,1,1,A_bird,1
2121-8,1438802470368,1,1,D_monk,2
2121-8,1438802477881,1,2,D_monk,3
2121-8,1438802529688,1,2,C_ghost,2
2121-8,1438802553857,1,3,E_bunny,5
2121-8,1438802560312,1,4,I_iceskater,4
2121-8,1438802607905,1,4,H_baby,6
2121-8,1438802641129,1,5,J_compact,7
2121-8,1438802679995,1,4,I_iceskater,8
2121-8,1438802693769,1,6,L_egypt,9
2121-8,1438802720378,1,6,B_helpbunny,10
2121-8,1438802763961,1,7,K_waiter,2
2121-8,1438802900921,2,1,B_helpbunny,1
2121-8,1438802907833,2,2,D_monk,2
2121-8,1438802940587,2,2,L_egypt,3
2121-8,1438802946146,2,3,C_ghost,4
2121-8,1438802982410,2,4,J_compact,5
2121-8,1438803019090,2,2,D_monk,5
2121-8,1438803020994,2,2,J_compact,7
2121-8,1438803039090,2,3,A_bird,7
2121-8,1438803054834,2,4,D_monk,2
2121-8,1438803086778,2,4,L_egypt,9
2121-8,1438803092954,2,4,F_sadperson,10
2121-8,1438803094826,2,4,F_sadperson,9
2121-8,1438803097297,2,5,L_egypt,8
2121-8,1438803118426,2,6,I_iceskater,10
2121-8,1438803184653,2,8,E_bunny,12
2121-8,1438803260226,2,10,H_baby,9
2121-8,1438803287059,2,12,K_waiter,3
2121-8,1438803350843,3,1,G_seal,1
2121-8,1438803367067,3,1,L_egypt,10
2121-8,1438803370245,3,1,K_waiter,2
2121-8,1438803375294,3,2,H_baby,3
2121-8,1438803401499,3,3,F_sadperson,4
2121-8,1438803417899,3,4,J_compact,5
2121-8,1438803439131,3,6,B_helpbunny,6
2121-8,1438803446643,3,7,A_bird,7
2121-8,1438803486451,3,8,L_egypt,2
2121-8,1438803497364,3,9,K_waiter,8
2121-8,1438803523170,3,10,I_iceskater,10
2121-8,1438803527618,3,12,E_bunny,11
2121-8,1438803557746,4,1,A_bird,1
2121-8,1438803560555,4,2,I_iceskater,2
2121-8,1438803571572,4,3,G_seal,3
2121-8,1438803583695,4,4,B_helpbunny,4
2121-8,1438803586833,4,5,C_ghost,5
2121-8,1438803597420,4,6,D_monk,6
2121-8,1438803603900,4,6,K_waiter,7
2121-8,1438803607035,4,8,E_bunny,8
2121-8,1438803622813,4,10,F_sadperson,9
2121-8,1438803673236,4,12,K_waiter,12
2121-8,1438803702076,5,1,J_compact,1
2121-8,1438803715743,5,2,F_sadperson,2
2121-8,1438803718293,5,3,I_iceskater,3
2121-8,1438803723246,5,4,A_bird,4
2121-8,1438803735484,5,5,B_helpbunny,5
2121-8,1438803738900,5,6,C_ghost,6
2121-8,1438803741400,5,7,H_baby,7
2121-8,1438803744227,5,8,E_bunny,8
2121-8,1438803758596,5,10,L_egypt,9
2121-8,1438803775957,5,9,K_waiter,10
2121-8,1438803777390,5,10,K_waiter,11
2121-8,1438803778590,5,12,G_seal,10
2121-8,1438803799780,6,1,F_sadperson,1
2121-8,1438803807190,6,2,J_compact,2
2121-8,1438803809204,6,3,C_ghost,3
2121-8,1438803818539,6,5,B_helpbunny,4
2121-8,1438803832374,6,5,L_egypt,7
2121-8,1438803834580,6,6,K_waiter,5
2121-8,1438803837115,6,8,A_bird,6
2121-8,1438803853371,6,9,E_bunny,8
2121-8,1438803862368,6,10,G_seal,10
2121-8,1438803870404,6,12,D_monk,11
