gameid, time, roundNum, score, name, draggedTo
6510-9,1438803027298,1,1,A_bird,1
6510-9,1438803137654,1,2,B_helpbunny,2
6510-9,1438803172144,1,2,E_bunny,2
6510-9,1438803178797,1,2,C_ghost,2
6510-9,1438803233389,1,2,F_sadperson,3
6510-9,1438803260250,1,3,A_bird,3
6510-9,1438803293026,1,3,L_egypt,4
6510-9,1438803308989,1,4,I_iceskater,1
6510-9,1438803322507,1,4,G_seal,1
6510-9,1438803331388,1,5,B_helpbunny,1
6510-9,1438803345743,1,5,H_baby,8
6510-9,1438803352221,1,6,H_baby,5
6510-9,1438803471220,1,7,G_seal,7
6510-9,1438803524958,1,9,I_iceskater,8
6510-9,1438803608776,1,10,C_ghost,9
6510-9,1438803633671,1,12,K_waiter,2
6510-9,1438803652217,1,10,D_monk,11
6510-9,1438803705972,1,9,K_waiter,12
6510-9,1438803705984,1,9,E_bunny,2
6510-9,1438803707204,1,9,K_waiter,12
6510-9,1438803708004,1,9,K_waiter,12
6510-9,1438803709107,1,9,E_bunny,2
6510-9,1438803710641,1,10,E_bunny,12
6510-9,1438803735578,2,1,F_sadperson,1
6510-9,1438803763514,2,2,A_bird,2
6510-9,1438803791398,2,2,E_bunny,3
6510-9,1438803843824,2,2,G_seal,4
6510-9,1438803866728,2,3,L_egypt,5
6510-9,1438803904329,2,3,C_ghost,6
6510-9,1438803926516,2,4,I_iceskater,7
6510-9,1438803939963,2,5,D_monk,8
6510-9,1438803979005,2,6,B_helpbunny,9
6510-9,1438804117277,2,6,H_baby,10
6510-9,1438804120152,2,7,H_baby,11
6510-9,1438804121892,2,6,J_compact,10
6510-9,1438804131680,2,7,K_waiter,10
6510-9,1438804134620,2,6,K_waiter,11
6510-9,1438804153694,2,7,C_ghost,12
6510-9,1438804164176,2,8,G_seal,11
6510-9,1438804218941,3,0,F_sadperson,3
6510-9,1438804228839,3,2,F_sadperson,1
6510-9,1438804289080,3,3,B_helpbunny,2
6510-9,1438804335674,3,3,D_monk,4
6510-9,1438804340183,3,4,C_ghost,5
6510-9,1438804354349,3,6,A_bird,4
6510-9,1438804383397,3,7,E_bunny,6
6510-9,1438804466503,3,8,K_waiter,7
6510-9,1438804499389,3,8,I_iceskater,9
6510-9,1438804505047,3,9,G_seal,9
6510-9,1438804521655,3,10,H_baby,10
6510-9,1438804532428,3,12,J_compact,11
6510-9,1438804588922,4,2,J_compact,1
6510-9,1438804609065,4,4,C_ghost,3
6510-9,1438804621976,4,5,H_baby,4
6510-9,1438804632064,4,6,A_bird,7
6510-9,1438804653260,4,8,A_bird,6
6510-9,1438804674006,4,9,E_bunny,5
6510-9,1438804696086,4,10,F_sadperson,9
6510-9,1438804731238,4,12,I_iceskater,11
6510-9,1438804782337,5,1,L_egypt,1
6510-9,1438804789555,5,2,D_monk,2
6510-9,1438804796734,5,3,G_seal,3
6510-9,1438804822296,5,4,E_bunny,4
6510-9,1438804835214,5,5,H_baby,5
6510-9,1438804842782,5,7,F_sadperson,6
6510-9,1438804850215,5,8,A_bird,7
6510-9,1438804865228,5,7,I_iceskater,9
6510-9,1438804876918,5,8,I_iceskater,8
6510-9,1438804890576,5,10,B_helpbunny,9
6510-9,1438804924763,5,12,K_waiter,11
6510-9,1438804965324,6,1,I_iceskater,1
6510-9,1438804976814,6,1,K_waiter,5
6510-9,1438804980270,6,2,K_waiter,2
6510-9,1438804989330,6,3,J_compact,3
6510-9,1438804992260,6,3,J_compact,3
6510-9,1438804992283,6,3,J_compact,3
6510-9,1438805001824,6,4,B_helpbunny,4
6510-9,1438805017766,6,5,E_bunny,5
6510-9,1438805027366,6,6,C_ghost,6
6510-9,1438805034109,6,7,F_sadperson,7
6510-9,1438805051813,6,8,A_bird,8
6510-9,1438805064935,6,10,L_egypt,9
6510-9,1438805072828,6,12,H_baby,10
