gameid,time,roundNum,sender,contents
4927-0,1438964960352,1,director,"10 is angled to the left but the arms are on either side of the head"
4927-0,1438964974291,1,matcher,"ok, so we just need 2, 9 and 11"
4927-0,1438964984425,1,director,"11 is someone standing facing left with hands out"
4927-0,1438965000674,1,matcher,"kinda looks like 5 but with a straight back?"
4927-0,1438965006912,1,director,"yes and facing the opposite way"
4927-0,1438965021207,1,matcher,"got it, is 9 the one with no arms?"
4927-0,1438965027344,1,director,"2 has no arms"
4927-0,1438965046424,1,director,"9 has two triangles on the right side"
4927-0,1438965055547,1,matcher,"ok, then 9 is the lounging giraffe like thing"
4927-0,1438965063032,1,director,"yeah something like that lol"
4927-0,1438965076708,1,matcher,"got it, ok to submit then?"
4927-0,1438965080447,1,director,"yup go for it"
4927-0,1438965092311,2,director,"great, all correct"
4927-0,1438965100584,2,director,"number 1 now is the mouse again"
4927-0,1438965105818,2,matcher,"ok"
4927-0,1438965113591,2,director,"2 is the straight backed person facing left"
4927-0,1438965117168,2,director,"with arm out"
4927-0,1438965124434,2,matcher,"ok"
4927-0,1438965136759,2,director,"3 is the head with arms up on either side tilted left"
4927-0,1438965146785,2,matcher,"got it"
4927-0,1438965151867,2,director,"4 is the person sitting with knees up facing left"
4927-0,1438965167648,2,director,"5 is on one leg with the other leg behind them, arms out, facing left"
4927-0,1438965181708,2,matcher,"this is going much faster"
4927-0,1438965195607,2,director,"yeah thankfully!"
4927-0,1438965205991,2,director,"6 is the person kneeling to the right with one arm out"
4927-0,1438965216903,2,director,"the thicker one without the tail part"
4927-0,1438965221754,2,matcher,"got it"
4927-0,1438965239887,2,director,"7 is the diamond on the flat surface with the flat left side and angles on the right"
4927-0,1438965251575,2,director,"8 is facing left with one foot up"
4927-0,1438965262071,2,director,"9 is the giraffe thing lol"
4927-0,1438965272098,2,matcher,"lol"
4927-0,1438965280844,2,director,"10 is the rabbit 2 triangles coming out of a square's corner"
4927-0,1438965296551,2,director,"11 is like 6 but with the tail"
4927-0,1438965306639,2,director,"and 12 is the body with no arms or antying"
4927-0,1438965322197,2,matcher,"ok, got it. ok to submit?"
4927-0,1438965324430,2,director,"yup"
4927-0,1438965329982,3,director,"cool"
4927-0,1438965341295,3,matcher,"at least they're not changing the shapes"
4927-0,1438965353318,3,director,"1 is the person kneeling right with no tail"
4927-0,1438965356478,3,director,"yeah easier each time"
4927-0,1438965368543,3,matcher,"seriously"
4927-0,1438965376702,3,director,"2 is like 1 but facing left and straight back"
4927-0,1438965387967,3,director,"3 is on one foot with the other foot behind him and arms out"
4927-0,1438965399976,3,director,"4 is the rabbit - two triangles out of one corner of square"
4927-0,1438965408527,3,director,"5 is the diamond on flat surface with flat left side"
4927-0,1438965418734,3,director,"6 is the mouse"
4927-0,1438965429686,3,director,"7 is facing left with one foot raised"
4927-0,1438965440214,3,director,"8 is sitting facing left with knees up"
4927-0,1438965448454,3,director,"9 is the body with no arms"
4927-0,1438965458313,3,director,"10 is the head with arms up on both sides tilted to the left"
4927-0,1438965466270,3,director,"11 is like 1 but with a tail"
4927-0,1438965470479,3,director,"and 12 is the giraffe"
4927-0,1438965476678,3,matcher,"got it, submitting"
4927-0,1438965483462,4,director,"sweet"
4927-0,1438965489836,4,matcher,"awesome"
4927-0,1438965494790,4,director,"1 is sitting with knees up facing left"
4927-0,1438965502095,4,director,"2 is head with arms up on both sides tilted left"
4927-0,1438965509245,4,director,"3 is diamond on flat surface with flat left side"
4927-0,1438965520710,4,director,"4 is straight backed facing left with arm out"
4927-0,1438965526558,4,director,"5 is giraffe"
4927-0,1438965530710,4,director,"6 is body with no arms"
4927-0,1438965539582,4,director,"7 is on one foot with other foot behind him and arms out"
4927-0,1438965546583,4,director,"8 is kneeling right with no tail"
4927-0,1438965551590,4,director,"9 is like 8 but with tail"
4927-0,1438965558271,4,director,"10 has one foot up facing left"
4927-0,1438965563903,4,director,"11 is the mouse"
4927-0,1438965567150,4,director,"12 is the rabbit"
4927-0,1438965574801,4,matcher,"got it, submitting now"
4927-0,1438965582142,5,director,"awesome"
4927-0,1438965589512,5,director,"1 is one foot up facing left"
4927-0,1438965596013,5,director,"2 is kneeling right with no tail"
4927-0,1438965601325,5,director,"3 is diamond on flat surface, flat left side"
4927-0,1438965612310,5,director,"4 is straight backed facing left with arm out"
4927-0,1438965618493,5,director,"5 is body with no arms"
4927-0,1438965628352,5,director,"6 is kneeling right with tail"
4927-0,1438965639821,5,director,"7 is head with arms up on both sides tilted left"
4927-0,1438965650311,5,director,"8 is sitting on ground with knees up facing left"
4927-0,1438965656813,5,director,"9 is facing left with one leg up behind him"
4927-0,1438965659933,5,director,"10 is mouse"
4927-0,1438965661789,5,director,"11 is rabbit"
4927-0,1438965663685,5,director,"12 is giraffe"
4927-0,1438965669174,5,matcher,"ok, submitting"
4927-0,1438965678989,6,director,"awesome last one"
4927-0,1438965683557,6,director,"1 is facing right kneeling no tail"
4927-0,1438965690367,6,director,"2 is head with arms up on either side"
4927-0,1438965696725,6,director,"3 is sitting with knees up facing left"
4927-0,1438965699053,6,director,"4 is mouse"
4927-0,1438965703389,6,director,"5 is kneeling right with tail"
4927-0,1438965709991,6,director,"6 is facing left with one leg up behind him"
4927-0,1438965712861,6,director,"7 is body with no arms"
4927-0,1438965717997,6,director,"8 is diamond on flat surface with flat left"
4927-0,1438965729053,6,director,"9 is facing left with one leg up in front of him"
4927-0,1438965731517,6,director,"10 is rabbit"
4927-0,1438965735141,6,director,"11 is giraffe"
4927-0,1438965742445,6,director,"12 is facing left straight back arm out"
4927-0,1438965748285,6,director,"last round - thanks!"
4927-0,1438965756540,6,matcher,"got it, thanks to you too!"
